test_id,step,device_serial,prompt_tokens,generated_tokens,runner_returncode,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,bfcl_call_latency_ms,prefill_token_per_sec,decode_token_per_sec,energy_j,average_power_w,energy_per_token_j,edp_j_s,signed_net_battery_energy_j,signed_average_battery_power_w,external_powered_start,external_powered_end,power_sources_start,power_sources_end,battery_status_start,battery_status_end,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_power_w,end_power_w,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,telemetry_path,runner_log_path,output_path
simple_python_10,0,192.168.110.76:5555,255,32,0,1197,252,252,1922,2174,3965.5143870040774,1011.9,16.6493,0.8323479582650746,0.3828647462120858,0.02601087369578358,1.809524461268272,0.8323479582650746,0.3828647462120858,False,False,,,3,3,4.2374644670050765,4.257253355704698,0.09855499153976312,0.041963087248322144,0.4176232746957321,0.17864749400364846,31.559432318104907,31.615458053691277,31.615458053691277,93.37890625,1062.46875,1062.46875,8,8,measured_signed_battery_energy,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_10/step_00/telemetry.csv,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_10/step_00/runner.log,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_10/step_00/generated_text.txt
simple_python_11,0,192.168.110.76:5555,215,27,0,1212,253,253,1664,1917,3846.6141959943343,849.802,16.226,0.906266242405837,0.4727523434563573,0.03356541638540137,1.7373123866919895,0.906266242405837,0.4727523434563573,False,False,,,3,3,4.24396951735817,4.243539629005059,0.09801524132091448,0.08970741989881956,0.415973696402466,0.3806769913564378,31.691040643522438,31.736439291736932,31.736439291736932,93.5546875,1062.4140625,1062.4140625,8,8,measured_signed_battery_energy,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_11/step_00/telemetry.csv,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_11/step_00/runner.log,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_11/step_00/generated_text.txt
simple_python_12,0,192.168.110.76:5555,202,22,0,1224,254,254,1326,1580,3266.8308919965057,795.276,16.5913,0.6569557883893964,0.41579480277809894,0.02986162674497256,1.0379901456552463,0.6569557883893964,0.41579480277809894,False,False,,,3,3,4.2450237288135595,4.262887383573243,0.10179830508474576,0.04527434377646063,0.43213622063774776,0.19299942888423177,31.808,31.83986621507197,31.83986621507197,67.59375,1062.5859375,1062.5859375,7,7,measured_signed_battery_energy,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_12/step_00/telemetry.csv,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_12/step_00/runner.log,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_12/step_00/generated_text.txt
simple_python_13,0,192.168.110.76:5555,269,103,0,1212,377,377,6160,6537,8300.972459997865,713.528,16.7208,2.812887037108654,0.4303024379851084,0.027309582884550036,18.38784256157927,2.812887037108654,0.4303024379851084,False,False,,,3,3,4.208269521410579,4.234150127226463,0.2989874055415617,0.09149109414758269,1.2582195860261787,0.3873870279250755,31.88766750629723,32.076796437659034,32.076796437659034,93.52734375,1062.5078125,1062.5078125,15,15,measured_signed_battery_energy,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_13/step_00/telemetry.csv,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_13/step_00/runner.log,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_13/step_00/generated_text.txt
simple_python_14,0,192.168.110.76:5555,212,38,0,1211,252,252,1726,1978,3803.575287995045,841.27,22.0162,1.3978669248791296,0.7067072421026944,0.036785971707345516,2.7649807774109183,1.3978669248791296,0.7067072421026944,False,False,,,3,3,4.255875949367089,4.218601368691189,0.05632151898734177,0.14825491873396063,0.23969739809004967,0.6254284030862873,32.19904303797468,32.233,32.233,93.453125,1062.4296875,1062.4296875,8,8,measured_signed_battery_energy,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_14/step_00/telemetry.csv,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_14/step_00/runner.log,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_14/step_00/generated_text.txt
simple_python_15,0,192.168.110.76:5555,306,42,0,1225,380,380,2502,2882,4503.170941999997,805.263,16.7866,1.1288989757073578,0.39170679240366335,0.026878547040651374,3.2534868479886048,1.1288989757073578,0.39170679240366335,False,False,,,3,3,4.24895230125523,4.238627986348122,0.07114058577405857,0.10827986348122867,0.30227295563733125,0.4589580597094899,32.35109790794979,32.538745733788396,32.538745733788396,67.4375,1062.44921875,1062.44921875,9,9,measured_signed_battery_energy,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_15/step_00/telemetry.csv,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_15/step_00/runner.log,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_15/step_00/generated_text.txt
simple_python_16,0,192.168.110.76:5555,248,30,0,1202,255,255,1810,2065,3912.5685350009007,972.549,16.5746,0.944184612017204,0.4572322576354499,0.03147282040057347,1.9497412238155263,0.944184612017204,0.4572322576354499,False,False,,,3,3,4.245977796754911,4.251610552763819,0.08524423569598634,0.05662814070351759,0.3619451320665004,0.24076080059846974,32.66737830913749,32.71930653266332,32.71930653266332,93.5,1062.45703125,1062.45703125,8,8,measured_signed_battery_energy,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_16/step_00/telemetry.csv,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_16/step_00/runner.log,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_16/step_00/generated_text.txt
simple_python_17,0,192.168.110.76:5555,205,26,0,1211,253,253,1575,1828,3827.434313003323,810.277,16.5079,0.6910762567847054,0.3780504687006047,0.026579856030180978,1.2632873974024414,0.6910762567847054,0.3780504687006047,False,False,,,3,3,4.247824576271187,4.236347386172007,0.10025338983050848,0.08382967959527823,0.4258588131765298,0.35513164403709374,32.767,32.77876222596965,32.779,93.4375,1062.375,1062.375,8,8,measured_signed_battery_energy,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_17/step_00/telemetry.csv,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_17/step_00/runner.log,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_17/step_00/generated_text.txt
simple_python_18,0,192.168.110.76:5555,179,27,0,1187,253,253,1630,1883,3859.8616939998465,707.51,16.5644,0.9291385118827948,0.4934352160822065,0.03441253747714055,1.7495678178753027,0.9291385118827948,0.4934352160822065,False,False,,,3,3,4.219220367278798,4.242991701244813,0.19056343906510853,0.07660165975103735,0.804029143362198,0.3250202066252303,32.796,32.7895020746888,32.796,93.51171875,1062.95703125,1062.95703125,8,8,measured_signed_battery_energy,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_18/step_00/telemetry.csv,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_18/step_00/runner.log,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_18/step_00/generated_text.txt
simple_python_19,0,192.168.110.76:5555,200,30,0,1218,253,253,1816,2069,3889.3844279955374,790.514,16.5198,0.7893491256013274,0.38151238550088323,0.026311637520044246,1.6331633408691464,0.7893491256013274,0.38151238550088323,False,False,,,3,3,4.251891666666666,4.252747870528109,0.05849166666666667,0.042587734241908,0.24870023006944444,0.1811148961078913,32.796,32.784,32.796,93.296875,1062.29296875,1062.29296875,8,8,measured_signed_battery_energy,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_19/step_00/telemetry.csv,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_19/step_00/runner.log,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_19/step_00/generated_text.txt
simple_python_20,0,192.168.110.76:5555,197,30,0,1203,254,254,1816,2070,3867.005734005943,775.591,16.5198,0.7028444729566181,0.3395383927326658,0.023428149098553938,1.4548880590201996,0.7028444729566181,0.3395383927326658,False,False,,,3,3,4.236220238095238,4.250628813559322,0.12345833333333334,0.05618305084745762,0.5229966902281746,0.23881329476587185,32.796,32.79948813559322,32.802,93.92578125,1062.8359375,1062.8359375,8,8,measured_signed_battery_energy,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_20/step_00/telemetry.csv,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_20/step_00/runner.log,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_20/step_00/generated_text.txt
simple_python_21,0,192.168.110.76:5555,211,32,0,1183,252,252,1954,2206,3821.714443009114,837.302,16.3767,1.0702600419732986,0.48515867723177636,0.03344562631166558,2.3609936525930966,1.0702600419732986,0.48515867723177636,False,False,,,3,3,4.218149957155098,4.2548628762541805,0.18634790059982864,0.05332107023411371,0.7860433889311096,0.22687384226127225,32.83668637532134,32.84014381270903,32.84014381270903,93.5703125,1062.6796875,1062.6796875,8,8,measured_signed_battery_energy,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_21/step_00/telemetry.csv,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_21/step_00/runner.log,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_21/step_00/generated_text.txt
simple_python_22,0,192.168.110.76:5555,209,30,0,1192,252,252,1810,2062,3840.4889149969677,829.365,16.5746,0.8372808110833321,0.40605276968153836,0.027909360369444403,1.7264730324538307,0.8372808110833321,0.40605276968153836,False,False,,,3,3,4.2547553101104505,4.248550255536627,0.08732710280373832,0.05942930153321976,0.3715554543707668,0.25248837421532405,32.87681648258284,32.90423509369676,32.90423509369676,93.66015625,1062.8359375,1062.8359375,8,8,measured_signed_battery_energy,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_22/step_00/telemetry.csv,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_22/step_00/runner.log,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_22/step_00/generated_text.txt
simple_python_23,0,192.168.110.76:5555,244,28,0,1195,255,255,1683,1938,3933.6958519998007,956.863,16.637,0.8881805255249048,0.45829748479097254,0.03172073305446089,1.7212938584672655,0.8881805255249048,0.45829748479097254,False,False,,,3,3,4.21334979079498,4.243347245409015,0.19579665271966526,0.07404507512520868,0.8249597857747589,0.31419896556865784,32.95667364016737,32.97008681135225,32.97008681135225,93.5,1062.4609375,1062.4609375,8,8,measured_signed_battery_energy,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_23/step_00/telemetry.csv,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_23/step_00/runner.log,/home/lyyyy/pace/results/redmi/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_23/step_00/generated_text.txt
