test_id,step,device_serial,prompt_tokens,generated_tokens,runner_returncode,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,bfcl_call_latency_ms,prefill_token_per_sec,decode_token_per_sec,energy_j,average_power_w,energy_per_token_j,edp_j_s,signed_net_battery_energy_j,signed_average_battery_power_w,external_powered_start,external_powered_end,power_sources_start,power_sources_end,battery_status_start,battery_status_end,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_power_w,end_power_w,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,telemetry_path,runner_log_path,output_path
simple_python_15,0,192.168.110.67:5555,306,42,0,1449,392,392,2805,3197,4952.528282010462,780.612,14.9733,1.3779042131359684,0.4309991282877599,0.03280724316990401,4.405159769395691,1.3779042131359684,0.4309991282877599,False,False,,,3,3,4.158010752688172,4.214952554744525,0.17821505376344088,0.0878029197080292,0.7410201098392879,0.3700851407373861,42.34476344086022,42.37596715328467,42.394,34.15234375,1002.87109375,1002.87109375,11,11,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_15/step_00/telemetry.csv,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_15/step_00/runner.log,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_15/step_00/generated_text.txt
simple_python_16,0,192.168.110.67:5555,248,30,0,1568,257,257,1999,2256,4116.085982997902,964.981,15.0075,0.7258204421881465,0.32172891940963944,0.02419401473960488,1.6374509175764582,0.7258204421881465,0.32172891940963944,False,False,,,3,3,4.155549019607843,4.224093851132686,0.08085901027077498,0.03941747572815534,0.3360135808571795,0.16650311685047287,42.43291690009337,42.454,42.46,33.65625,1002.65625,1002.65625,10,10,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_16/step_00/telemetry.csv,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_16/step_00/runner.log,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_16/step_00/generated_text.txt
simple_python_17,0,192.168.110.67:5555,205,26,0,1724,262,262,1723,1985,4036.046122011612,782.443,15.09,1.004553786282829,0.5060724364145235,0.03863668408780112,1.9940392657714159,1.004553786282829,0.5060724364145235,False,False,,,3,3,4.199937614678899,4.202359696641387,0.07922935779816515,0.11316251354279523,0.3327583600033668,0.4755495860828778,42.48708256880734,42.48364030335861,42.5,33.9296875,1002.73828125,1002.73828125,10,10,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_17/step_00/telemetry.csv,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_17/step_00/runner.log,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_17/step_00/generated_text.txt
simple_python_18,0,192.168.110.67:5555,179,27,0,1436,263,263,1815,2078,3803.2395969930803,680.608,14.876,0.8448099061112233,0.40654952170896214,0.03128925578189716,1.755514984899122,0.8448099061112233,0.40654952170896214,False,False,,,3,3,4.196735978112175,4.212765419615773,0.10279206566347468,0.04151567239635996,0.4313911602343733,0.17489578904348235,42.478805745554034,42.467,42.487,33.7890625,1002.6796875,1002.6796875,9,9,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_18/step_00/telemetry.csv,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_18/step_00/runner.log,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_18/step_00/generated_text.txt
simple_python_19,0,192.168.110.67:5555,200,30,0,1490,253,253,1982,2235,4062.9833380080527,790.514,15.1362,0.8231273069700678,0.36828962280539945,0.02743757689900226,1.8396895310781014,0.8231273069700678,0.36828962280539945,False,False,,,3,3,4.219442326980944,4.202320652173913,0.047385155466399195,0.08211141304347826,0.1999389306454972,0.34505848681179113,42.52150451354063,42.534383152173916,42.553,33.8515625,1002.80859375,1002.80859375,10,10,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_19/step_00/telemetry.csv,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_19/step_00/runner.log,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_19/step_00/generated_text.txt
simple_python_20,0,192.168.110.67:5555,197,30,0,2156,253,253,2002,2255,4728.220410994254,778.656,14.985,0.9313158828074872,0.4130003914889079,0.031043862760249574,2.1001173157308837,0.9313158828074872,0.4130003914889079,False,False,,,3,3,4.210723253757736,4.203487708168121,0.03844297082228117,0.08602616970658207,0.16187271118490948,0.36160994694240245,42.49959681697613,42.44400793021411,42.49959681697613,33.78125,1002.734375,1002.734375,11,11,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_20/step_00/telemetry.csv,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_20/step_00/runner.log,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_20/step_00/generated_text.txt
simple_python_21,0,192.168.110.67:5555,211,32,0,1451,252,252,2133,2385,4147.443998997915,837.302,15.0023,1.0986961391760803,0.4606692407446878,0.03433425434925251,2.6203902919349518,1.0986961391760803,0.4606692407446878,False,False,,,3,3,4.201940540540541,4.195746192893401,0.05965405405405406,0.10829441624365482,0.25066278813732656,0.454375884665928,42.41029189189189,42.421,42.441,33.70703125,1002.6484375,1002.6484375,10,10,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_21/step_00/telemetry.csv,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_21/step_00/runner.log,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_21/step_00/generated_text.txt
simple_python_22,0,192.168.110.67:5555,209,30,0,1519,262,262,1996,2258,4133.709460002137,797.71,15.0301,1.0453325167414165,0.4629461987340197,0.03484441722471388,2.3603608228021185,1.0453325167414165,0.4629461987340197,False,False,,,3,3,4.22025828460039,4.21113691128149,0.052319688109161794,0.10485213581599125,0.22080259719039858,0.44154669936142066,42.44766179337232,42.450695509309966,42.454,33.66796875,1002.765625,1002.765625,10,10,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_22/step_00/telemetry.csv,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_22/step_00/runner.log,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_22/step_00/generated_text.txt
simple_python_23,0,192.168.110.67:5555,244,28,0,1600,262,262,1856,2118,4023.4392150014173,931.298,15.0862,0.8145180584411021,0.38456943269173854,0.02908993065861079,1.7251492477782544,0.8145180584411021,0.38456943269173854,False,False,,,3,3,4.2158929845422115,4.195470786516854,0.053112960760998806,0.10756516853932584,0.22391855866056062,0.4512865222535033,42.48004161712247,42.474,42.487,33.546875,1002.765625,1002.765625,10,10,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_23/step_00/telemetry.csv,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_23/step_00/runner.log,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_23/step_00/generated_text.txt
simple_python_24,0,192.168.110.67:5555,200,30,0,2575,274,274,2007,2281,5162.875781999901,729.927,14.9477,1.0529801036145898,0.46163090908136334,0.035099336787153,2.4018476163448796,1.0529801036145898,0.46163090908136334,False,False,,,3,3,4.210042076991942,4.196775,0.04906087735004476,0.09694583333333334,0.20654835797782936,0.4068598496875,42.46605729632945,42.418820833333335,42.46605729632945,33.8046875,1002.5234375,1002.5234375,12,12,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_24/step_00/telemetry.csv,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_24/step_00/runner.log,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_24/step_00/generated_text.txt
simple_python_25,0,192.168.110.67:5555,276,22,0,2665,383,383,1496,1879,4827.0927269913955,720.627,14.7059,0.7773707706708538,0.41371515203345066,0.03533503503049335,1.4606796780905342,0.7773707706708538,0.41371515203345066,False,False,,,3,3,4.186750380517504,4.208346364347146,0.12245509893455099,0.0580711493354183,0.5126889320605399,0.2443835101791678,42.39552207001522,42.367771696637995,42.39552207001522,33.90625,1002.65625,1002.65625,11,11,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_25/step_00/telemetry.csv,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_25/step_00/runner.log,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_25/step_00/generated_text.txt
simple_python_26,0,192.168.110.67:5555,255,26,0,1815,262,262,1727,1989,4146.7336359928595,973.282,15.055,0.8451004174824821,0.4248870877237215,0.032503862210864695,1.680904730372657,0.8451004174824821,0.4248870877237215,False,False,,,3,3,4.167669014084507,4.20333827618165,0.13503420523138834,0.06754402224281743,0.5627778729843852,0.2839103740204992,42.40999899396378,42.40498517145505,42.421,33.90234375,1002.85546875,1002.85546875,10,10,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_26/step_00/telemetry.csv,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_26/step_00/runner.log,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_26/step_00/generated_text.txt
simple_python_27,0,192.168.110.67:5555,272,34,0,2894,405,405,2268,2673,5868.987298003049,671.605,14.9912,1.3227094197745504,0.4948407855497757,0.038903218228663244,3.535602279057373,1.3227094197745504,0.4948407855497757,False,False,,,3,3,4.193200607902735,4.1906571856287425,0.1768905775075988,0.11340419161676647,0.7417376771371291,0.4752380904792212,42.4044103343465,42.34560778443114,42.407,33.85546875,1002.671875,1002.671875,13,13,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_27/step_00/telemetry.csv,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_27/step_00/runner.log,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_27/step_00/generated_text.txt
simple_python_28,0,192.168.110.67:5555,265,37,0,1553,384,384,2465,2849,4712.487358992803,690.104,15.0101,1.4068051562739083,0.49378910364124545,0.0380217609803759,4.007987890224365,1.4068051562739083,0.49378910364124545,False,False,,,3,3,4.219634651600753,4.19968591691996,0.09755367231638418,0.05364640324214792,0.41164085609711976,0.22529804418945792,42.39432956685499,42.451958459979735,42.451958459979735,33.6328125,1002.890625,1002.890625,11,11,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_28/step_00/telemetry.csv,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_28/step_00/runner.log,/home/lyyyy/pace/results/oneplus/bfcl_qwen2.5-3b_w4a16-block16_balanced/qnn_phone_artifacts/Qwen_Qwen2.5-3B-Instruct-QNN-FC/simple_python_28/step_00/generated_text.txt
